"","x","z","phand","response","bhand","pitch","pred"
"427",-2,-1.5,"right","barrel","left","splitter",-13.213747540633
"428",-2,-1.5,"right","barrel","right","changeup",-11.3333930293123
"429",-2,-1.5,"right","barrel","right","curveball",-13.6081584680755
"430",-2,-1.5,"right","barrel","right","cutter",-10.203642004125
"431",-2,-1.5,"right","barrel","right","fastball",-7.0086341654074
"432",-2,-1.5,"right","barrel","right","sinker",-7.70324170183499
"433",-2,-1.5,"right","barrel","right","slider",-10.3405106774588
"434",-2,-1.5,"right","barrel","right","splitter",-13.6561659587271
"435",-2,-1.5,"right","benefit","left","changeup",-5.44603406682279
"436",-2,-1.5,"right","benefit","left","curveball",-4.04562618073134
"437",-2,-1.5,"right","benefit","left","cutter",-3.94524478999695
"438",-2,-1.5,"right","benefit","left","fastball",-6.18001378639033
"439",-2,-1.5,"right","benefit","left","sinker",-6.09806962434684
"440",-2,-1.5,"right","benefit","left","slider",-2.17003955328081
"441",-2,-1.5,"right","benefit","left","splitter",-4.92497268613844
"442",-2,-1.5,"right","benefit","right","changeup",-3.75227014040519
"443",-2,-1.5,"right","benefit","right","curveball",-3.3169624227372
"444",-2,-1.5,"right","benefit","right","cutter",-3.40800322714865
"445",-2,-1.5,"right","benefit","right","fastball",-6.00124491466459
"446",-2,-1.5,"right","benefit","right","sinker",-5.69974726037832
"447",-2,-1.5,"right","benefit","right","slider",-2.39328335561643
"448",-2,-1.5,"right","benefit","right","splitter",-3.46679159352706
"449",-2,-1.5,"right","whiff","left","changeup",-0.528896271398012
"450",-2,-1.5,"right","whiff","left","curveball",0.307178435879326
"451",-2,-1.5,"right","whiff","left","cutter",-0.468340975290226
"452",-2,-1.5,"right","whiff","left","fastball",-6.4544648063036
"453",-2,-1.5,"right","whiff","left","sinker",-3.4146661508433
"454",-2,-1.5,"right","whiff","left","slider",2.2430964256834
"455",-2,-1.5,"right","whiff","left","splitter",-0.374996988860748
"456",-2,-1.5,"right","whiff","right","changeup",-1.01214822135843
"457",-2,-1.5,"right","whiff","right","curveball",0.492717354727059
"458",-2,-1.5,"right","whiff","right","cutter",1.95883266134284
"459",-2,-1.5,"right","whiff","right","fastball",-5.21638168496796
"460",-2,-1.5,"right","whiff","right","sinker",-1.70668995283806
"461",-2,-1.5,"right","whiff","right","slider",1.68113765903111
"462",-2,-1.5,"right","whiff","right","splitter",0.997284602860848
"463",-2,-1.4,"right","barrel","left","changeup",-9.36949465858635
"464",-2,-1.4,"right","barrel","left","curveball",-8.48253749090204
"465",-2,-1.4,"right","barrel","left","cutter",-5.14420892849635
"466",-2,-1.4,"right","barrel","left","fastball",-5.49412485186399
"467",-2,-1.4,"right","barrel","left","sinker",-11.2271176457358
"468",-2,-1.4,"right","barrel","left","slider",-6.60238740769829
"469",-2,-1.4,"right","barrel","left","splitter",-12.9664374888901
"470",-2,-1.4,"right","barrel","right","changeup",-10.9673704084357
"471",-2,-1.4,"right","barrel","right","curveball",-12.8822709867856
"472",-2,-1.4,"right","barrel","right","cutter",-9.73123635437558
"473",-2,-1.4,"right","barrel","right","fastball",-6.66878219725775
"474",-2,-1.4,"right","barrel","right","sinker",-7.33837563329948
"475",-2,-1.4,"right","barrel","right","slider",-9.76877067752063
"476",-2,-1.4,"right","barrel","right","splitter",-13.0615416184313
"477",-2,-1.4,"right","benefit","left","changeup",-5.25473934990241
"478",-2,-1.4,"right","benefit","left","curveball",-3.97859704825854
"479",-2,-1.4,"right","benefit","left","cutter",-3.71679486841013
"480",-2,-1.4,"right","benefit","left","fastball",-5.75764491948056
"481",-2,-1.4,"right","benefit","left","sinker",-5.73213719935605
"482",-2,-1.4,"right","benefit","left","slider",-2.09142418359919
"483",-2,-1.4,"right","benefit","left","splitter",-4.77100267666997
"484",-2,-1.4,"right","benefit","right","changeup",-3.5446330536126
"485",-2,-1.4,"right","benefit","right","curveball",-3.25308092001416
"486",-2,-1.4,"right","benefit","right","cutter",-3.227130652868
"487",-2,-1.4,"right","benefit","right","fastball",-5.56864682986736
"488",-2,-1.4,"right","benefit","right","sinker",-5.32741763612475
"489",-2,-1.4,"right","benefit","right","slider",-2.29990610855881
"490",-2,-1.4,"right","benefit","right","splitter",-3.35177101953978
"491",-2,-1.4,"right","whiff","left","changeup",-0.409499302442447
"492",-2,-1.4,"right","whiff","left","curveball",0.377328625347212
"493",-2,-1.4,"right","whiff","left","cutter",-0.365044609385676
"494",-2,-1.4,"right","whiff","left","fastball",-6.08367598022409
"495",-2,-1.4,"right","whiff","left","sinker",-3.25725756834277
"496",-2,-1.4,"right","whiff","left","slider",2.35934268112904
"497",-2,-1.4,"right","whiff","left","splitter",-0.224175680092127
"498",-2,-1.4,"right","whiff","right","changeup",-0.839012164595474
"499",-2,-1.4,"right","whiff","right","curveball",0.554138832037653
"500",-2,-1.4,"right","whiff","right","cutter",2.07807410295495
"501",-2,-1.4,"right","whiff","right","fastball",-4.85227835051825
"502",-2,-1.4,"right","whiff","right","sinker",-1.63339934765584
"503",-2,-1.4,"right","whiff","right","slider",1.76475536018416
"504",-2,-1.4,"right","whiff","right","splitter",1.1530122057221
"505",-2,-1.3,"right","barrel","left","changeup",-8.96432549587383
"506",-2,-1.3,"right","barrel","left","curveball",-8.11474369354464
"507",-2,-1.3,"right","barrel","left","cutter",-4.82276040599227
"508",-2,-1.3,"right","barrel","left","fastball",-5.19265182531844
"509",-2,-1.3,"right","barrel","left","sinker",-10.7477858595516
"510",-2,-1.3,"right","barrel","left","slider",-6.19289037976015
"511",-2,-1.3,"right","barrel","left","splitter",-12.7307150432491
"512",-2,-1.3,"right","barrel","right","changeup",-10.6265907269298
"513",-2,-1.3,"right","barrel","right","curveball",-12.2105984879188
"514",-2,-1.3,"right","barrel","right","cutter",-9.29141040460886
"515",-2,-1.3,"right","barrel","right","fastball",-6.35001634525413
"516",-2,-1.3,"right","barrel","right","sinker",-6.99867274190435
"517",-2,-1.3,"right","barrel","right","slider",-9.23781423013851
"518",-2,-1.3,"right","barrel","right","splitter",-12.515197014975
"519",-2,-1.3,"right","benefit","left","changeup",-5.07960961476878
"520",-2,-1.3,"right","benefit","left","curveball",-3.91686623264963
"521",-2,-1.3,"right","benefit","left","cutter",-3.5041001138293
"522",-2,-1.3,"right","benefit","left","fastball",-5.36364190756938
"523",-2,-1.3,"right","benefit","left","sinker",-5.39366956226337
"524",-2,-1.3,"right","benefit","left","slider",-2.01981400986654
"525",-2,-1.3,"right","benefit","left","splitter",-4.63252710050967
"526",-2,-1.3,"right","benefit","right","changeup",-3.35265139395415
"527",-2,-1.3,"right","benefit","right","curveball",-3.19377275229419
"528",-2,-1.3,"right","benefit","right","cutter",-3.05907081921271
"529",-2,-1.3,"right","benefit","right","fastball",-5.16552658123751
"530",-2,-1.3,"right","benefit","right","sinker",-4.98255912767772
"531",-2,-1.3,"right","benefit","right","slider",-2.21493548967776
"532",-2,-1.3,"right","benefit","right","splitter",-3.24652733596945
"533",-2,-1.3,"right","whiff","left","changeup",-0.310060753387345
"534",-2,-1.3,"right","whiff","left","curveball",0.431706058822497
"535",-2,-1.3,"right","whiff","left","cutter",-0.270599286818677
"536",-2,-1.3,"right","whiff","left","fastball",-5.73230603415468
"537",-2,-1.3,"right","whiff","left","sinker",-3.1108983674114
"538",-2,-1.3,"right","whiff","left","slider",2.46059130947595
"539",-2,-1.3,"right","whiff","left","splitter",-0.10249416617775
"540",-2,-1.3,"right","whiff","right","changeup",-0.691893756464187
"541",-2,-1.3,"right","whiff","right","curveball",0.605760517028663
"542",-2,-1.3,"right","whiff","right","cutter",2.18501841937111
"543",-2,-1.3,"right","whiff","right","fastball",-4.50671260512006
"544",-2,-1.3,"right","whiff","right","sinker",-1.56570081121267
"545",-2,-1.3,"right","whiff","right","slider",1.83488245649054
"546",-2,-1.3,"right","whiff","right","splitter",1.28538363744103
"547",-2,-1.2,"right","barrel","left","changeup",-8.58916886373261
"548",-2,-1.2,"right","barrel","left","curveball",-7.78227481219371
"549",-2,-1.2,"right","barrel","left","cutter",-4.52852829016249
"550",-2,-1.2,"right","barrel","left","fastball",-4.91351013407257
"551",-2,-1.2,"right","barrel","left","sinker",-10.3058441433957
"552",-2,-1.2,"right","barrel","left","slider",-5.82053243012991
"553",-2,-1.2,"right","barrel","left","splitter",-12.5074139788053
"554",-2,-1.2,"right","barrel","right","changeup",-10.3110539847947
"555",-2,-1.2,"right","barrel","right","curveball",-11.5925076226669
"556",-2,-1.2,"right","barrel","right","cutter",-8.88416415482485
"557",-2,-1.2,"right","barrel","right","fastball",-6.05233660939655
"558",-2,-1.2,"right","barrel","right","sinker",-6.6841330276496
"559",-2,-1.2,"right","barrel","right","slider",-8.74743500441346
"560",-2,-1.2,"right","barrel","right","splitter",-12.0171321483581
"561",-2,-1.2,"right","benefit","left","changeup",-4.92064486142188
"562",-2,-1.2,"right","benefit","left","curveball",-3.86081496921829
"563",-2,-1.2,"right","benefit","left","cutter",-3.30716052625446
"564",-2,-1.2,"right","benefit","left","fastball",-4.99765113929884
"565",-2,-1.2,"right","benefit","left","sinker",-5.08232698735267
"566",-2,-1.2,"right","benefit","left","slider",-1.9552956495511
"567",-2,-1.2,"right","benefit","left","splitter",-4.50954595765755
"568",-2,-1.2,"right","benefit","right","changeup",-3.17612151100085
"569",-2,-1.2,"right","benefit","right","curveball",-3.13936698951577
"570",-2,-1.2,"right","benefit","right","cutter",-2.90391920084944
"571",-2,-1.2,"right","benefit","right","fastball",-4.79151101867718
"572",-2,-1.2,"right","benefit","right","sinker",-4.66489831450916
"573",-2,-1.2,"right","benefit","right","slider",-2.13850193490013
"574",-2,-1.2,"right","benefit","right","splitter",-3.15106054281608
"575",-2,-1.2,"right","whiff","left","changeup",-0.230294153350798
"576",-2,-1.2,"right","whiff","left","curveball",0.470509454054947
"577",-2,-1.2,"right","whiff","left","cutter",-0.184741658771018
"578",-2,-1.2,"right","whiff","left","fastball",-5.40007824038788
"579",-2,-1.2,"right","whiff","left","sinker",-2.97526845857153
"580",-2,-1.2,"right","whiff","left","slider",2.54746714435972
"581",-2,-1.2,"right","whiff","left","splitter",-0.00957821475614029
"582",-2,-1.2,"right","whiff","right","changeup",-0.57044766096405
"583",-2,-1.2,"right","whiff","right","curveball",0.647789936832655
"584",-2,-1.2,"right","whiff","right","cutter",2.280286730976
"585",-2,-1.2,"right","whiff","right","fastball",-4.17946445636214
"586",-2,-1.2,"right","whiff","right","sinker",-1.50331750804253
"587",-2,-1.2,"right","whiff","right","slider",1.89192759408044
"588",-2,-1.2,"right","whiff","right","splitter",1.39511378889608
"589",-2,-1.1,"right","barrel","left","changeup",-8.24402476216269
"590",-2,-1.1,"right","barrel","left","curveball",-7.48513084684926
"591",-2,-1.1,"right","barrel","left","cutter",-4.261512581007
"592",-2,-1.1,"right","barrel","left","fastball",-4.65669977812636
"593",-2,-1.1,"right","barrel","left","sinker",-9.90096906056725
"594",-2,-1.1,"right","barrel","left","slider",-5.48531355880758
"595",-2,-1.1,"right","barrel","left","splitter",-12.2973994559705
"596",-2,-1.1,"right","barrel","right","changeup",-10.0207601820305
"597",-2,-1.1,"right","barrel","right","curveball",-11.0273412014361
"598",-2,-1.1,"right","barrel","right","cutter",-8.50949760502357
"599",-2,-1.1,"right","barrel","right","fastball",-5.775742989685
"600",-2,-1.1,"right","barrel","right","sinker",-6.39475649053523
"601",-2,-1.1,"right","barrel","right","slider",-8.29741890265093
"602",-2,-1.1,"right","barrel","right","splitter",-11.5673470185807
"603",-2,-1.1,"right","benefit","left","changeup",-4.77784508986174
"604",-2,-1.1,"right","benefit","left","curveball",-3.81083884390011
"605",-2,-1.1,"right","benefit","left","cutter",-3.1259761056856
"606",-2,-1.1,"right","benefit","left","fastball",-4.65930569252184
"607",-2,-1.1,"right","benefit","left","sinker",-4.79775696080783
"608",-2,-1.1,"right","benefit","left","slider",-1.89795898061272
"609",-2,-1.1,"right","benefit","left","splitter",-4.40205924811361
"610",-2,-1.1,"right","benefit","right","changeup",-3.01483208842761
"611",-2,-1.1,"right","benefit","right","curveball",-3.09020508860804
"612",-2,-1.1,"right","benefit","right","cutter",-2.76177486634286
"613",-2,-1.1,"right","benefit","right","fastball",-4.44621294581374
"614",-2,-1.1,"right","benefit","right","sinker",-4.37415148387908
"615",-2,-1.1,"right","benefit","right","slider",-2.07074079007742
"616",-2,-1.1,"right","benefit","right","splitter",-3.06537064007966
"617",-2,-1.1,"right","whiff","left","changeup",-0.169902247992066
"618",-2,-1.1,"right","whiff","left","curveball",0.493945009012425
"619",-2,-1.1,"right","whiff","left","cutter",-0.107198463336214
"620",-2,-1.1,"right","whiff","left","fastball",-5.08670545451404
"621",-2,-1.1,"right","whiff","left","sinker",-2.85003570340115
"622",-2,-1.1,"right","whiff","left","slider",2.62061853966952
"623",-2,-1.1,"right","whiff","left","splitter",0.0549604935479664
"624",-2,-1.1,"right","whiff","right","changeup",-0.474315542809866
"625",-2,-1.1,"right","whiff","right","curveball",0.680442430406823
"626",-2,-1.1,"right","whiff","right","cutter",2.36452353863215
"627",-2,-1.1,"right","whiff","right","fastball",-3.87030563078523
"628",-2,-1.1,"right","whiff","right","sinker",-1.44596218192102
"629",-2,-1.1,"right","whiff","right","slider",1.93631480151559
"630",-2,-1.1,"right","whiff","right","splitter",1.48294446119236
"631",-2,-1,"right","barrel","left","changeup",-7.92889319116407
"632",-2,-1,"right","barrel","left","curveball",-7.22331179751127
"633",-2,-1,"right","barrel","left","cutter",-4.0217132785258
"634",-2,-1,"right","barrel","left","fastball",-4.42222075747982
"635",-2,-1,"right","barrel","left","sinker",-9.53282846837735
"636",-2,-1,"right","barrel","left","slider",-5.18723376579317
"637",-2,-1,"right","barrel","left","splitter",-12.1015599227928
"638",-2,-1,"right","barrel","right","changeup",-9.75570931863704
"639",-2,-1,"right","barrel","right","curveball",-10.5144243449743
"640",-2,-1,"right","barrel","right","cutter",-8.16741075520501
"641",-2,-1,"right","barrel","right","fastball",-5.52023548611948
"642",-2,-1,"right","barrel","right","sinker",-6.13054313056124
"643",-2,-1,"right","barrel","right","slider",-7.88754606426075
"644",-2,-1,"right","barrel","right","splitter",-11.1658416256427
"645",-2,-1,"right","benefit","left","changeup",-4.65121030008833
"646",-2,-1,"right","benefit","left","curveball",-3.76734409066906
"647",-2,-1,"right","benefit","left","cutter",-2.96054685212273
"648",-2,-1,"right","benefit","left","fastball",-4.34822876859977
"649",-2,-1,"right","benefit","left","sinker",-4.53959748015225
"650",-2,-1,"right","benefit","left","slider",-1.84789630026808
"651",-2,-1,"right","benefit","left","splitter",-4.31006697187785
"652",-2,-1,"right","benefit","right","changeup",-2.86856612188014
"653",-2,-1,"right","benefit","right","curveball",-3.04663769754097
"654",-2,-1,"right","benefit","right","cutter",-2.63273955089915
"655",-2,-1,"right","benefit","right","fastball",-4.12923474405912
"656",-2,-1,"right","benefit","right","sinker",-4.11002728631461
"657",-2,-1,"right","benefit","right","slider",-2.01179104418315
"658",-2,-1,"right","benefit","right","splitter",-2.9894576277602
"659",-2,-1,"right","whiff","left","changeup",-0.128579781736416
"660",-2,-1,"right","whiff","left","curveball",0.502224471920478
"661",-2,-1,"right","whiff","left","cutter",-0.0376890831812839
"662",-2,-1,"right","whiff","left","fastball",-4.79189280301989
"663",-2,-1,"right","whiff","left","sinker",-2.73485902326491
"664",-2,-1,"right","whiff","left","slider",2.68071130112103
"665",-2,-1,"right","whiff","left","splitter",0.0915207305532739
"666",-2,-1,"right","whiff","right","changeup",-0.403129421358677
"667",-2,-1,"right","whiff","right","curveball",0.703939133015251
"668",-2,-1,"right","whiff","right","cutter",2.43839069131613
"669",-2,-1,"right","whiff","right","fastball",-3.57900171046355
"670",-2,-1,"right","whiff","right","sinker",-1.39333984451035
"671",-2,-1,"right","whiff","right","slider",1.96847952098997
"672",-2,-1,"right","whiff","right","splitter",1.54963742259241
"673",-2,-0.9,"right","barrel","left","changeup",-7.64377415073674
"674",-2,-0.9,"right","barrel","left","curveball",-6.99681766417975
"675",-2,-0.9,"right","barrel","left","cutter",-3.8091303827189
"676",-2,-0.9,"right","barrel","left","fastball",-4.21007307213296
"677",-2,-0.9,"right","barrel","left","sinker",-9.20108546784558
"678",-2,-0.9,"right","barrel","left","slider",-4.92629305108665
"679",-2,-0.9,"right","barrel","left","splitter",-11.9207965499185
