"","x","z","response","hand","pitch","pred"
"460",-2,-0.6,"barrel","left","slider",-5.72968571240789
"461",-2,-0.6,"barrel","right","changeup",-2.7769770410633
"462",-2,-0.6,"barrel","right","curveball",-15.4778667418602
"463",-2,-0.6,"barrel","right","fastball",-4.48560229847607
"464",-2,-0.6,"barrel","right","slider",-4.14922884175149
"465",-2,-0.6,"strike","left","changeup",-4.67099372669698
"466",-2,-0.6,"strike","left","curveball",-4.55324447061214
"467",-2,-0.6,"strike","left","fastball",-8.52087786261848
"468",-2,-0.6,"strike","left","slider",-4.04675079664842
"469",-2,-0.6,"strike","right","changeup",-5.40652460594234
"470",-2,-0.6,"strike","right","curveball",-4.5013991994193
"471",-2,-0.6,"strike","right","fastball",-8.7307301923821
"472",-2,-0.6,"strike","right","slider",-3.65370273596893
"473",-2,-0.6,"whiff","left","changeup",-1.80522875096202
"474",-2,-0.6,"whiff","left","curveball",-4.47465613486049
"475",-2,-0.6,"whiff","left","fastball",-5.18355004101351
"476",-2,-0.6,"whiff","left","slider",-5.89737182828555
"477",-2,-0.6,"whiff","right","changeup",-2.41659039868172
"478",-2,-0.6,"whiff","right","curveball",-4.04881253597513
"479",-2,-0.6,"whiff","right","fastball",-4.46843001126379
"480",-2,-0.6,"whiff","right","slider",-3.90475811322938
"481",-2,-0.5,"barrel","left","changeup",-6.82680782218942
"482",-2,-0.5,"barrel","left","curveball",-6.68340315832418
"483",-2,-0.5,"barrel","left","fastball",-5.53865663275147
"484",-2,-0.5,"barrel","left","slider",-5.61561301873994
"485",-2,-0.5,"barrel","right","changeup",-2.63691671549512
"486",-2,-0.5,"barrel","right","curveball",-15.106228093591
"487",-2,-0.5,"barrel","right","fastball",-4.33930583718463
"488",-2,-0.5,"barrel","right","slider",-3.99015853423049
"489",-2,-0.5,"strike","left","changeup",-4.57659569126194
"490",-2,-0.5,"strike","left","curveball",-4.48426080839359
"491",-2,-0.5,"strike","left","fastball",-8.2832100201056
"492",-2,-0.5,"strike","left","slider",-3.97406235432323
"493",-2,-0.5,"strike","right","changeup",-5.2863098557792
"494",-2,-0.5,"strike","right","curveball",-4.42740209336184
"495",-2,-0.5,"strike","right","fastball",-8.50093827917107
"496",-2,-0.5,"strike","right","slider",-3.60394941189978
"497",-2,-0.5,"whiff","left","changeup",-1.82571549084233
"498",-2,-0.5,"whiff","left","curveball",-4.49119837188179
"499",-2,-0.5,"whiff","left","fastball",-4.94847011386999
"500",-2,-0.5,"whiff","left","slider",-5.83189294837999
"501",-2,-0.5,"whiff","right","changeup",-2.43311848721604
"502",-2,-0.5,"whiff","right","curveball",-4.01024869226395
"503",-2,-0.5,"whiff","right","fastball",-4.25748801615188
"504",-2,-0.5,"whiff","right","slider",-3.89336938532345
"505",-2,-0.4,"barrel","left","changeup",-6.67964690592092
"506",-2,-0.4,"barrel","left","curveball",-6.63099552627209
"507",-2,-0.4,"barrel","left","fastball",-5.43822285699252
"508",-2,-0.4,"barrel","left","slider",-5.54658712427148
"509",-2,-0.4,"barrel","right","changeup",-2.52059896166699
"510",-2,-0.4,"barrel","right","curveball",-14.7931377004688
"511",-2,-0.4,"barrel","right","fastball",-4.21390487602416
"512",-2,-0.4,"barrel","right","slider",-3.86402689284164
"513",-2,-0.4,"strike","left","changeup",-4.50337411690983
"514",-2,-0.4,"strike","left","curveball",-4.43172932863458
"515",-2,-0.4,"strike","left","fastball",-8.08448176210611
"516",-2,-0.4,"strike","left","slider",-3.91676797937557
"517",-2,-0.4,"strike","right","changeup",-5.1912802030225
"518",-2,-0.4,"strike","right","curveball",-4.36814356321705
"519",-2,-0.4,"strike","right","fastball",-8.30859937862161
"520",-2,-0.4,"strike","right","slider",-3.56751982271645
"521",-2,-0.4,"whiff","left","changeup",-1.86545703190835
"522",-2,-0.4,"whiff","left","curveball",-4.53260072755597
"523",-2,-0.4,"whiff","left","fastball",-4.73522134357863
"524",-2,-0.4,"whiff","left","slider",-5.78467575269282
"525",-2,-0.4,"whiff","right","changeup",-2.47734974123183
"526",-2,-0.4,"whiff","right","curveball",-3.98678798694287
"527",-2,-0.4,"whiff","right","fastball",-4.06444797874846
"528",-2,-0.4,"whiff","right","slider",-3.89352778244324
"529",-2,-0.3,"barrel","left","changeup",-6.56046972876727
"530",-2,-0.3,"barrel","left","curveball",-6.6139732574596
"531",-2,-0.3,"barrel","left","fastball",-5.36000008506442
"532",-2,-0.3,"barrel","left","slider",-5.52260802900253
"533",-2,-0.3,"barrel","right","changeup",-2.4280237795789
"534",-2,-0.3,"barrel","right","curveball",-14.5385955624937
"535",-2,-0.3,"barrel","right","fastball",-4.10939941499465
"536",-2,-0.3,"barrel","right","slider",-3.77083391758494
"537",-2,-0.3,"strike","left","changeup",-4.45132900364065
"538",-2,-0.3,"strike","left","curveball",-4.39565003133511
"539",-2,-0.3,"strike","left","fastball",-7.92469308861999
"540",-2,-0.3,"strike","left","slider",-3.87486767180544
"541",-2,-0.3,"strike","right","changeup",-5.12143564767225
"542",-2,-0.3,"strike","right","curveball",-4.32362360898492
"543",-2,-0.3,"strike","right","fastball",-8.15371349073372
"544",-2,-0.3,"strike","right","slider",-3.54441396841895
"545",-2,-0.3,"whiff","left","changeup",-1.92445337416007
"546",-2,-0.3,"whiff","left","curveball",-4.59886320188304
"547",-2,-0.3,"whiff","left","fastball",-4.54380373013942
"548",-2,-0.3,"whiff","left","slider",-5.75572024122404
"549",-2,-0.3,"whiff","right","changeup",-2.5492841607291
"550",-2,-0.3,"whiff","right","curveball",-3.97843042001189
"551",-2,-0.3,"whiff","right","fastball",-3.88930989905355
"552",-2,-0.3,"whiff","right","slider",-3.90523330458876
"553",-2,-0.2,"barrel","left","changeup",-6.46927629072846
"554",-2,-0.2,"barrel","left","curveball",-6.63233635188671
"555",-2,-0.2,"barrel","left","fastball",-5.30398831696716
"556",-2,-0.2,"barrel","left","slider",-5.54367573293308
"557",-2,-0.2,"barrel","right","changeup",-2.35919116923087
"558",-2,-0.2,"barrel","right","curveball",-14.3426016796656
"559",-2,-0.2,"barrel","right","fastball",-4.0257894540961
"560",-2,-0.2,"barrel","right","slider",-3.71057960846038
"561",-2,-0.2,"strike","left","changeup",-4.4204603514544
"562",-2,-0.2,"strike","left","curveball",-4.37602291649518
"563",-2,-0.2,"strike","left","fastball",-7.80384399964725
"564",-2,-0.2,"strike","left","slider",-3.84836143161285
"565",-2,-0.2,"strike","right","changeup",-5.07677618972843
"566",-2,-0.2,"strike","right","curveball",-4.29384223066547
"567",-2,-0.2,"strike","right","fastball",-8.03628061550739
"568",-2,-0.2,"strike","right","slider",-3.53463184900728
"569",-2,-0.2,"whiff","left","changeup",-2.0027045175975
"570",-2,-0.2,"whiff","left","curveball",-4.689985794863
"571",-2,-0.2,"whiff","left","fastball",-4.37421727355237
"572",-2,-0.2,"whiff","left","slider",-5.74502641397365
"573",-2,-0.2,"whiff","right","changeup",-2.64892174570783
"574",-2,-0.2,"whiff","right","curveball",-3.98517599147101
"575",-2,-0.2,"whiff","right","fastball",-3.73207377706713
"576",-2,-0.2,"whiff","right","slider",-3.92848595175999
"577",-2,-0.0999999999999996,"barrel","left","changeup",-6.40606659180449
"578",-2,-0.0999999999999996,"barrel","left","curveball",-6.68608480955343
"579",-2,-0.0999999999999996,"barrel","left","fastball",-5.27018755270076
"580",-2,-0.0999999999999996,"barrel","left","slider",-5.60979023606313
"581",-2,-0.0999999999999996,"barrel","right","changeup",-2.31410113062288
"582",-2,-0.0999999999999996,"barrel","right","curveball",-14.2051560519845
"583",-2,-0.0999999999999996,"barrel","right","fastball",-3.9630749933285
"584",-2,-0.0999999999999996,"barrel","right","slider",-3.68326396546796
"585",-2,-0.0999999999999996,"strike","left","changeup",-4.41076816035109
"586",-2,-0.0999999999999996,"strike","left","curveball",-4.37284798411479
"587",-2,-0.0999999999999996,"strike","left","fastball",-7.72193449518789
"588",-2,-0.0999999999999996,"strike","left","slider",-3.83724925879779
"589",-2,-0.0999999999999996,"strike","right","changeup",-5.05730182919106
"590",-2,-0.0999999999999996,"strike","right","curveball",-4.27879942825868
"591",-2,-0.0999999999999996,"strike","right","fastball",-7.95630075294263
"592",-2,-0.0999999999999996,"strike","right","slider",-3.53817346448144
"593",-2,-0.0999999999999996,"whiff","left","changeup",-2.10021046222063
"594",-2,-0.0999999999999996,"whiff","left","curveball",-4.80596850649585
"595",-2,-0.0999999999999996,"whiff","left","fastball",-4.22646197381746
"596",-2,-0.0999999999999996,"whiff","left","slider",-5.75259427094166
"597",-2,-0.0999999999999996,"whiff","right","changeup",-2.77626249616804
"598",-2,-0.0999999999999996,"whiff","right","curveball",-4.00702470132022
"599",-2,-0.0999999999999996,"whiff","right","fastball",-3.59273961278922
"600",-2,-0.0999999999999996,"whiff","right","slider",-3.96328572395694
"601",-2,0,"barrel","left","changeup",-6.37084063199535
"602",-2,0,"barrel","left","curveball",-6.77521863045975
"603",-2,0,"barrel","left","fastball",-5.25859779226521
"604",-2,0,"barrel","left","slider",-5.72095153839268
"605",-2,0,"barrel","right","changeup",-2.29275366375494
"606",-2,0,"barrel","right","curveball",-14.1262586794504
"607",-2,0,"barrel","right","fastball",-3.92125603269187
"608",-2,0,"barrel","right","slider",-3.6888869886077
"609",-2,0,"strike","left","changeup",-4.4222524303307
"610",-2,0,"strike","left","curveball",-4.38612523419394
"611",-2,0,"strike","left","fastball",-7.67896457524191
"612",-2,0,"strike","left","slider",-3.84153115336026
"613",-2,0,"strike","right","changeup",-5.06301256606013
"614",-2,0,"strike","right","curveball",-4.27849520176456
"615",-2,0,"strike","right","fastball",-7.91377390303944
"616",-2,0,"strike","right","slider",-3.55503881484143
"617",-2,0,"whiff","left","changeup",-2.21697120802947
"618",-2,0,"whiff","left","curveball",-4.94681133678159
"619",-2,0,"whiff","left","fastball",-4.10053783093471
"620",-2,0,"whiff","left","slider",-5.77842381212806
"621",-2,0,"whiff","right","changeup",-2.93130641210971
"622",-2,0,"whiff","right","curveball",-4.04397654955953
"623",-2,0,"whiff","right","fastball",-3.47130740621981
"624",-2,0,"whiff","right","slider",-4.00963262117962
"625",-2,0.1,"barrel","left","changeup",-6.36359841130105
"626",-2,0.1,"barrel","left","curveball",-6.89973781460568
"627",-2,0.1,"barrel","left","fastball",-5.26921903566051
"628",-2,0.1,"barrel","left","slider",-5.87715963992173
"629",-2,0.1,"barrel","right","changeup",-2.29514876862705
"630",-2,0.1,"barrel","right","curveball",-14.1059095620633
"631",-2,0.1,"barrel","right","fastball",-3.9003325721862
"632",-2,0.1,"barrel","right","slider",-3.72744867787958
"633",-2,0.1,"strike","left","changeup",-4.45491316139325
"634",-2,0.1,"strike","left","curveball",-4.41585466673264
"635",-2,0.1,"strike","left","fastball",-7.67493423980931
"636",-2,0.1,"strike","left","slider",-3.86120711530027
"637",-2,0.1,"strike","right","changeup",-5.09390840033564
"638",-2,0.1,"strike","right","curveball",-4.29292955118311
"639",-2,0.1,"strike","right","fastball",-7.90870006579782
"640",-2,0.1,"strike","right","slider",-3.58522790008725
"641",-2,0.1,"whiff","left","changeup",-2.35298675502402
"642",-2,0.1,"whiff","left","curveball",-5.11251428572022
"643",-2,0.1,"whiff","left","fastball",-3.99644484490412
"644",-2,0.1,"whiff","left","slider",-5.82251503753285
"645",-2,0.1,"whiff","right","changeup",-3.11405349353286
"646",-2,0.1,"whiff","right","curveball",-4.09603153618894
"647",-2,0.1,"whiff","right","fastball",-3.3677771573589
"648",-2,0.1,"whiff","right","slider",-4.06752664342801
"649",-2,0.2,"barrel","left","changeup",-6.38433992972159
"650",-2,0.2,"barrel","left","curveball",-7.05964236199121
"651",-2,0.2,"barrel","left","fastball",-5.30205128288665
"652",-2,0.2,"barrel","left","slider",-6.07841454065028
"653",-2,0.2,"barrel","right","changeup",-2.32128644523921
"654",-2,0.2,"barrel","right","curveball",-14.1441086998233
"655",-2,0.2,"barrel","right","fastball",-3.90030461181149
"656",-2,0.2,"barrel","right","slider",-3.7989490332836
"657",-2,0.2,"strike","left","changeup",-4.50875035353873
"658",-2,0.2,"strike","left","curveball",-4.46203628173087
"659",-2,0.2,"strike","left","fastball",-7.70984348889009
"660",-2,0.2,"strike","left","slider",-3.89627714461781
"661",-2,0.2,"strike","right","changeup",-5.14998933201759
"662",-2,0.2,"strike","right","curveball",-4.32210247651432
"663",-2,0.2,"strike","right","fastball",-7.94107924121776
"664",-2,0.2,"strike","right","slider",-3.6287407202189
"665",-2,0.2,"whiff","left","changeup",-2.50825710320427
"666",-2,0.2,"whiff","left","curveball",-5.30307735331173
"667",-2,0.2,"whiff","left","fastball",-3.91418301572567
"668",-2,0.2,"whiff","left","slider",-5.88486794715603
"669",-2,0.2,"whiff","right","changeup",-3.32450374043747
"670",-2,0.2,"whiff","right","curveball",-4.16318966120845
"671",-2,0.2,"whiff","right","fastball",-3.2821488662065
"672",-2,0.2,"whiff","right","slider",-4.13696779070213
"673",-2,0.3,"barrel","left","changeup",-6.43306518725697
"674",-2,0.3,"barrel","left","curveball",-7.25493227261635
"675",-2,0.3,"barrel","left","fastball",-5.35709453394365
"676",-2,0.3,"barrel","left","slider",-6.32471624057832
"677",-2,0.3,"barrel","right","changeup",-2.37116669359142
"678",-2,0.3,"barrel","right","curveball",-14.2408560927302
"679",-2,0.3,"barrel","right","fastball",-3.92117215156774
"680",-2,0.3,"barrel","right","slider",-3.90338805481978
"681",-2,0.3,"strike","left","changeup",-4.58376400676715
"682",-2,0.3,"strike","left","curveball",-4.52467007918864
"683",-2,0.3,"strike","left","fastball",-7.78369232248424
"684",-2,0.3,"strike","left","slider",-3.94674124131288
"685",-2,0.3,"strike","right","changeup",-5.23125536110598
"686",-2,0.3,"strike","right","curveball",-4.36601397775821
"687",-2,0.3,"strike","right","fastball",-8.01091142929928
"688",-2,0.3,"strike","right","slider",-3.68557727523638
"689",-2,0.3,"whiff","left","changeup",-2.68278225257023
"690",-2,0.3,"whiff","left","curveball",-5.51850053955613
"691",-2,0.3,"whiff","left","fastball",-3.85375234339938
"692",-2,0.3,"whiff","left","slider",-5.9654825409976
"693",-2,0.3,"whiff","right","changeup",-3.56265715282356
"694",-2,0.3,"whiff","right","curveball",-4.24545092461805
"695",-2,0.3,"whiff","right","fastball",-3.21442253276259
"696",-2,0.3,"whiff","right","slider",-4.21795606300196
"697",-2,0.4,"barrel","left","changeup",-6.50977418390719
"698",-2,0.4,"barrel","left","curveball",-7.48560754648109
"699",-2,0.4,"barrel","left","fastball",-5.4343487888315
"700",-2,0.4,"barrel","left","slider",-6.61606473970587
"701",-2,0.4,"barrel","right","changeup",-2.44478951368368
"702",-2,0.4,"barrel","right","curveball",-14.3961517407842
"703",-2,0.4,"barrel","right","fastball",-3.96293519145495
"704",-2,0.4,"barrel","right","slider",-4.0407657424881
"705",-2,0.4,"strike","left","changeup",-4.67995412107849
"706",-2,0.4,"strike","left","curveball",-4.60375605910595
"707",-2,0.4,"strike","left","fastball",-7.89648074059177
"708",-2,0.4,"strike","left","slider",-4.01259940538549
"709",-2,0.4,"strike","right","changeup",-5.33770648760081
"710",-2,0.4,"strike","right","curveball",-4.42466405491476
"711",-2,0.4,"strike","right","fastball",-8.11819663004236
"712",-2,0.4,"strike","right","slider",-3.75573756513969
"713",-2,0.4,"whiff","left","changeup",-2.8765622031219
"714",-2,0.4,"whiff","left","curveball",-5.75878384445342
"715",-2,0.4,"whiff","left","fastball",-3.81515282792524
"716",-2,0.4,"whiff","left","slider",-6.06435881905757
"717",-2,0.4,"whiff","right","changeup",-3.82851373069111
"718",-2,0.4,"whiff","right","curveball",-4.34281532641775
"719",-2,0.4,"whiff","right","fastball",-3.16459815702719
"720",-2,0.4,"whiff","right","slider",-4.31049146032751
"721",-2,0.5,"barrel","left","changeup",-6.61446691967225
"722",-2,0.5,"barrel","left","curveball",-7.75166818358543
"723",-2,0.5,"barrel","left","fastball",-5.53381404755019
"724",-2,0.5,"barrel","left","slider",-6.95246003803292
"725",-2,0.5,"barrel","right","changeup",-2.54215490551599
"726",-2,0.5,"barrel","right","curveball",-14.6099956439852
"727",-2,0.5,"barrel","right","fastball",-4.02559373147313
"728",-2,0.5,"barrel","right","slider",-4.21108209628856
"729",-2,0.5,"strike","left","changeup",-4.79732069647277
"730",-2,0.5,"strike","left","curveball",-4.69929422148281
"731",-2,0.5,"strike","left","fastball",-8.04820874321268
"732",-2,0.5,"strike","left","slider",-4.09385163683563
"733",-2,0.5,"strike","right","changeup",-5.46934271150209
"734",-2,0.5,"strike","right","curveball",-4.49805270798398
"735",-2,0.5,"strike","right","fastball",-8.262934843447
"736",-2,0.5,"strike","right","slider",-3.83922158992883
"737",-2,0.5,"whiff","left","changeup",-3.08959695485927
"738",-2,0.5,"whiff","left","curveball",-6.0239272680036
"739",-2,0.5,"whiff","left","fastball",-3.79838446930325
"740",-2,0.5,"whiff","left","slider",-6.18149678133593
"741",-2,0.5,"whiff","right","changeup",-4.12207347404014
"742",-2,0.5,"whiff","right","curveball",-4.45528286660755
"743",-2,0.5,"whiff","right","fastball",-3.13267573900029
"744",-2,0.5,"whiff","right","slider",-4.41457398267879
"745",-2,0.6,"barrel","left","changeup",-6.74714339455215
"746",-2,0.6,"barrel","left","curveball",-8.05311418392938
"747",-2,0.6,"barrel","left","fastball",-5.65549031009974
"748",-2,0.6,"barrel","left","slider",-7.33390213555946
"749",-2,0.6,"barrel","right","changeup",-2.66326286908834
"750",-2,0.6,"barrel","right","curveball",-14.8823878023332
"751",-2,0.6,"barrel","right","fastball",-4.10914777162226
"752",-2,0.6,"barrel","right","slider",-4.41433711622117
"753",-2,0.6,"strike","left","changeup",-4.93586373294998
"754",-2,0.6,"strike","left","curveball",-4.8112845663192
"755",-2,0.6,"strike","left","fastball",-8.23887633034697
"756",-2,0.6,"strike","left","slider",-4.1904979356633
"757",-2,0.6,"strike","right","changeup",-5.6261640328098
"758",-2,0.6,"strike","right","curveball",-4.58617993696587
"759",-2,0.6,"strike","right","fastball",-8.44512606951321
"760",-2,0.6,"strike","right","slider",-3.9360293496038
"761",-2,0.6,"whiff","left","changeup",-3.32188650778235
"762",-2,0.6,"whiff","left","curveball",-6.31393081020666
"763",-2,0.6,"whiff","left","fastball",-3.80344726753342
"764",-2,0.6,"whiff","left","slider",-6.31689642783268
"765",-2,0.6,"whiff","right","changeup",-4.44333638287064
"766",-2,0.6,"whiff","right","curveball",-4.58285354518745
